Insecta_Coleoptera_Cerambycidae_Leptura_Leptura_obliterata_BOLD_AAG5563	Insecta_Coleoptera_Oedemeridae_Nacerdes_sp_BOLD_ACA8932	87.3
Insecta_Coleoptera_Cerambycidae_Leptura_Leptura_obliterata_BOLD_AAG5563	Insecta_Coleoptera_Cleridae_Enoclerus_NA_BOLD_AAG5716	85.6
Insecta_Coleoptera_Cerambycidae_Leptura_Leptura_obliterata_BOLD_AAG5563	Insecta_Coleoptera_Cerambycidae_Pidonia_Pidonia_scripta_BOLD_AAD6095	85.2
Insecta_Coleoptera_Cerambycidae_Leptura_Leptura_obliterata_BOLD_AAG5563	Insecta_Coleoptera_Cerambycidae_Pidonia_Pidonia_quadrata_BOLD_AAD4910	84.2
Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_norvegicoides_BOLD_AAB9565	Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_arenaria_BOLD_AAC0675	95.7
Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_norvegicoides_BOLD_AAB9565	Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_adulterina_BOLD_AAI6347	94.3
Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_norvegicoides_BOLD_AAB9565	Insecta_Hymenoptera_Vespidae_Eumenes_Eumenes_consobrinus_BOLD_AAG9053	85.6
Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_norvegicoides_BOLD_AAB9565	Insecta_Hymenoptera_Vespidae_Vespula_Vespula_alascensis_BOLD_AAE3820	85.4
Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_norvegicoides_BOLD_AAB9565	Insecta_Hymenoptera_Vespidae_Vespula_Vespula_pensylvanica_BOLD_AAG8042	85.4
Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_norvegicoides_BOLD_AAB9565	Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_maculata_BOLD_AAB6388	84.7
Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_norvegicoides_BOLD_AAB9565	Insecta_Hymenoptera_Vespidae_Vespula_Vespula_austriaca_BOLD_AAG9054	84.2
Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_arenaria_BOLD_AAC0675	Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_norvegicoides_BOLD_AAB9565	95.7
Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_arenaria_BOLD_AAC0675	Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_adulterina_BOLD_AAI6347	95.0
Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_arenaria_BOLD_AAC0675	Insecta_Hymenoptera_Vespidae_Eumenes_Eumenes_consobrinus_BOLD_AAG9053	86.6
Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_arenaria_BOLD_AAC0675	Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_maculata_BOLD_AAB6388	86.1
Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_arenaria_BOLD_AAC0675	Insecta_Hymenoptera_Vespidae_Vespula_Vespula_alascensis_BOLD_AAE3820	86.1
Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_arenaria_BOLD_AAC0675	Insecta_Hymenoptera_Vespidae_Vespula_Vespula_pensylvanica_BOLD_AAG8042	86.1
Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_arenaria_BOLD_AAC0675	Insecta_Hymenoptera_Vespidae_Vespula_Vespula_austriaca_BOLD_AAG9054	85.6
Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_maculata_BOLD_AAB6388	Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_adulterina_BOLD_AAI6347	86.4
Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_maculata_BOLD_AAB6388	Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_arenaria_BOLD_AAC0675	86.1
Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_maculata_BOLD_AAB6388	Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_norvegicoides_BOLD_AAB9565	84.7
Insecta_Hymenoptera_Vespidae_Vespula_Vespula_alascensis_BOLD_AAE3820	Insecta_Hymenoptera_Vespidae_Vespula_Vespula_pensylvanica_BOLD_AAG8042	87.6
Insecta_Hymenoptera_Vespidae_Vespula_Vespula_alascensis_BOLD_AAE3820	Insecta_Hymenoptera_Vespidae_Eumenes_Eumenes_consobrinus_BOLD_AAG9053	86.4
Insecta_Hymenoptera_Vespidae_Vespula_Vespula_alascensis_BOLD_AAE3820	Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_arenaria_BOLD_AAC0675	86.1
Insecta_Hymenoptera_Vespidae_Vespula_Vespula_alascensis_BOLD_AAE3820	Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_adulterina_BOLD_AAI6347	86.1
Insecta_Hymenoptera_Vespidae_Vespula_Vespula_alascensis_BOLD_AAE3820	Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_norvegicoides_BOLD_AAB9565	85.4
Insecta_Hymenoptera_Vespidae_Vespula_Vespula_alascensis_BOLD_AAE3820	Insecta_Hymenoptera_Vespidae_Vespula_Vespula_austriaca_BOLD_AAG9054	85.4
Insecta_Diptera_Rhagionidae_NA_sp_BOLD_ACX1094	Insecta_Diptera_NA_NA_sp_BOLD_ACX8657	86.4
Insecta_Diptera_Rhagionidae_NA_sp_BOLD_ACX1094	Insecta_Diptera_NA_NA_sp_BOLD_ABU6260	84.2
Insecta_Diptera_Muscidae_Phaonia_NA_BOLD_ACI3443	Insecta_Diptera_Muscidae_Helina_NA_BOLD_ABY9119	90.2
Insecta_Diptera_Muscidae_Phaonia_NA_BOLD_ACI3443	Insecta_Diptera_Muscidae_Hebecnema_sp_BOLD_ABA0532	90.0
Insecta_Diptera_Muscidae_Phaonia_NA_BOLD_ACI3443	Insecta_Diptera_Muscidae_Hebecnema_Hebecnema_fulva_BOLD_AAQ0757	89.7
Insecta_Diptera_Muscidae_Phaonia_NA_BOLD_ACI3443	Insecta_Diptera_Phoridae_Megaselia_sp_BOLD_AAN8709	89.7
Insecta_Diptera_Muscidae_Phaonia_NA_BOLD_ACI3443	Insecta_Diptera_Scathophagidae_Scathophaga_NA_BOLD_AAD0853	89.0
Insecta_Diptera_Muscidae_Phaonia_NA_BOLD_ACI3443	Insecta_Diptera_Muscidae_Mydaea_sp_BOLD_ACG6234	89.0
Insecta_Diptera_Muscidae_Phaonia_NA_BOLD_ACI3443	Insecta_Diptera_Muscidae_Helina_sp_BOLD_ACE8833	88.8
Insecta_Diptera_Muscidae_Phaonia_NA_BOLD_ACI3443	Insecta_Diptera_Anthomyiidae_Eutrichota_Eutrichota_tunicata_BOLD_AAG2440	88.8
Insecta_Diptera_Muscidae_Phaonia_NA_BOLD_ACI3443	Insecta_Diptera_Muscidae_Phaonia_Phaonia_luteva_BOLD_AAE6220	88.0
Insecta_Diptera_Muscidae_Phaonia_NA_BOLD_ACI3443	Insecta_Diptera_Anthomyiidae_NA_NA_BOLD_ACC2962	88.0
Insecta_Lepidoptera_Geometridae_Neoalcis_Neoalcis_californiaria_BOLD_ABZ2954	Insecta_Lepidoptera_Geometridae_Alcis_Alcis_porcelaria_BOLD_AAA2077	90.2
Insecta_Lepidoptera_Geometridae_Neoalcis_Neoalcis_californiaria_BOLD_ABZ2954	Insecta_Lepidoptera_Geometridae_Hesperumia_Hesperumia_sulphuraria_BOLD_AAA4627	90.0
Insecta_Lepidoptera_Geometridae_Neoalcis_Neoalcis_californiaria_BOLD_ABZ2954	Insecta_Lepidoptera_Geometridae_Stenoporpia_Stenoporpia_pulmonaria_BOLD_AAB2388	89.7
Insecta_Lepidoptera_Geometridae_Neoalcis_Neoalcis_californiaria_BOLD_ABZ2954	Insecta_Lepidoptera_Geometridae_Nepytia_NA_BOLD_AAA7461	89.7
Insecta_Lepidoptera_Geometridae_Neoalcis_Neoalcis_californiaria_BOLD_ABZ2954	Insecta_Lepidoptera_Geometridae_Digrammia_NA_BOLD_ADE0150	89.5
Insecta_Lepidoptera_Geometridae_Neoalcis_Neoalcis_californiaria_BOLD_ABZ2954	Insecta_Lepidoptera_Geometridae_Plagodis_Plagodis_pulveraria_BOLD_AAA6013	89.2
Insecta_Lepidoptera_Geometridae_Neoalcis_Neoalcis_californiaria_BOLD_ABZ2954	Insecta_Lepidoptera_NA_NA_sp_BOLD_ACG8924	89.2
Insecta_Lepidoptera_Geometridae_Neoalcis_Neoalcis_californiaria_BOLD_ABZ2954	Insecta_Lepidoptera_Geometridae_Ultralcis_Ultralcis_latipennis_BOLD_AAC8430	89.2
Insecta_Lepidoptera_Geometridae_Neoalcis_Neoalcis_californiaria_BOLD_ABZ2954	Insecta_Lepidoptera_Geometridae_Enypia_NA_BOLD_AAA6739	88.8
Insecta_Lepidoptera_Geometridae_Neoalcis_Neoalcis_californiaria_BOLD_ABZ2954	Insecta_Lepidoptera_Geometridae_Melanolophia_Melanolophia_imitata_BOLD_AAA4550	88.8
Insecta_Diptera_Asilidae_Laphria_NA_BOLD_AAG6876	Insecta_Diptera_Asilidae_Laphria_Laphria_asackeni_BOLD_AAU2476	90.9
Insecta_Diptera_Asilidae_Laphria_NA_BOLD_AAG6876	Insecta_Diptera_Asilidae_Laphria_sp_BOLD_AAH2345	90.7
Insecta_Diptera_Asilidae_Laphria_NA_BOLD_AAG6876	Insecta_Diptera_Asilidae_Laphria_sp_BOLD_AAP7574	89.7
Insecta_Diptera_Asilidae_Laphria_NA_BOLD_AAG6876	Insecta_Diptera_Asilidae_Laphria_sp_BOLD_ACI2872	89.5
Insecta_Diptera_Asilidae_Laphria_NA_BOLD_AAG6876	Insecta_Diptera_Asilidae_Laphria_Laphria_ventralis_BOLD_AAU3427	88.0
Insecta_Diptera_Asilidae_Laphria_NA_BOLD_AAG6876	Insecta_Diptera_Asilidae_Laphria_Laphria_sadales_BOLD_AAH2346	86.8
Insecta_Diptera_Asilidae_Laphria_NA_BOLD_AAG6876	Insecta_Diptera_Syrphidae_Syrphus_Syrphus_vitripennis_BOLD_AAB5577	86.4
Insecta_Diptera_Asilidae_Laphria_NA_BOLD_AAG6876	Insecta_Diptera_Asilidae_Laphria_sp_BOLD_AAU3410	85.6
